"subLevelTree","DUI","treeNumber","topTree","Name"
"D08","D034281","D08.811.277.040.330.200","D","D - Enzymes and Coenzymes"
"D08","D006596","D08.811.277.450.483","D","D - Enzymes and Coenzymes"
"D08","D020365","D08.811.913.696.445.735.720","D","D - Enzymes and Coenzymes"
"D08","D000071396","D08.811.682.657.163.249.375","D","D - Enzymes and Coenzymes"
"D08","D015786","D08.244.187.500","D","D - Enzymes and Coenzymes"
"D08","D043402","D08.811.277.656.959.200","D","D - Enzymes and Coenzymes"
"D08","D000072500","D08.811.682.690.708.170.485","D","D - Enzymes and Coenzymes"
"D08","D007533","D08.811.464.263.200.450","D","D - Enzymes and Coenzymes"
"D08","D008780","D08.811.913.555.500","D","D - Enzymes and Coenzymes"
"D08","D015067","D08.811.682.047.436.375","D","D - Enzymes and Coenzymes"
"D08","D011767","D08.811.520.224.125.750","D","D - Enzymes and Coenzymes"
"D08","D017346","D08.811.913.696.620.682.700","D","D - Enzymes and Coenzymes"
"D08","D045585","D08.811.277.352.355.325.350","D","D - Enzymes and Coenzymes"
"D08","D054801","D08.811.277.352.640.700.700.562","D","D - Enzymes and Coenzymes"
"D08","D051599","D08.811.913.696.445.400","D","D - Enzymes and Coenzymes"
"D08","D000444","D08.811.682.657.163.249","D","D - Enzymes and Coenzymes"
"D08","D048630","D08.811.600.715","D","D - Enzymes and Coenzymes"
"D08","D020893","D08.811.913.696.620.682.725.400.009.500","D","D - Enzymes and Coenzymes"
"D08","D054498","D08.811.277.352.100.680.750.937.750.100","D","D - Enzymes and Coenzymes"
"D08","D054770","D08.811.913.696.620.682.700.364.049.300","D","D - Enzymes and Coenzymes"
"D08","D054500","D08.811.277.352.100.680.750.937.750.100.750","D","D - Enzymes and Coenzymes"
"D08","D010739","D08.811.277.352.640.700.710","D","D - Enzymes and Coenzymes"
"D08","D014367","D08.811.520.241.300.850","D","D - Enzymes and Coenzymes"
"D08","D010740","D08.811.277.352.640.700","D","D - Enzymes and Coenzymes"
"D08","D045683","D08.811.277.656.837.249","D","D - Enzymes and Coenzymes"
"D08","D010122","D08.811.277.656.350.100.235","D","D - Enzymes and Coenzymes"
"D08","D050603","D08.811.682.690.708.749","D","D - Enzymes and Coenzymes"
"D08","D056655","D08.811.277.656.224.400","D","D - Enzymes and Coenzymes"
"D08","D056655","D08.811.277.656.262.500.153","D","D - Enzymes and Coenzymes"
"D08","D020917","D08.811.913.696.620.682.725.400.660","D","D - Enzymes and Coenzymes"
"D08","D000072469","D08.811.682.690.708.170.495","D","D - Enzymes and Coenzymes"
"D08","D019475","D08.244.453.012","D","D - Enzymes and Coenzymes"
"D08","D051278","D08.811.913.477.700.286","D","D - Enzymes and Coenzymes"
"D08","D000071221","D08.811.913.555.500.800.400.500.500","D","D - Enzymes and Coenzymes"
"D08","D020812","D08.811.913.696.620.682.725.400.800","D","D - Enzymes and Coenzymes"
"D08","D018998","D08.811.682.732.512.900","D","D - Enzymes and Coenzymes"
"D08","D053501","D08.811.277.040.025.047","D","D - Enzymes and Coenzymes"
"D08","D019389","D08.244.453.005.600","D","D - Enzymes and Coenzymes"
"D08","D007041","D08.811.913.400.725.450","D","D - Enzymes and Coenzymes"
"D08","D012316","D08.811.913.696.445.735","D","D - Enzymes and Coenzymes"
"D08","D054637","D08.811.641.755","D","D - Enzymes and Coenzymes"
"D08","D053456","D08.811.277.656.262.500.126.350.900","D","D - Enzymes and Coenzymes"
"D08","D008084","D08.811.682.690.416.583.625","D","D - Enzymes and Coenzymes"
"D08","D053504","D08.811.277.656.675.374.525.300","D","D - Enzymes and Coenzymes"
"D08","D017244","D08.811.277.656.959.350.210","D","D - Enzymes and Coenzymes"
"D08","D064447","D08.811.913.696.620.682.700.145","D","D - Enzymes and Coenzymes"
"D08","D053818","D08.811.277.656.300.760.103","D","D - Enzymes and Coenzymes"
"D08","D010694","D08.811.277.450.410.100.500.500","D","D - Enzymes and Coenzymes"
"D08","D012324","D08.811.913.696.445.735.780","D","D - Enzymes and Coenzymes"
"D08","D048371","D08.811.913.696.620.682.725.200.300","D","D - Enzymes and Coenzymes"
"D08","D053505","D08.811.277.656.675.374.525.700","D","D - Enzymes and Coenzymes"
"D08","D019798","D08.211.090.500","D","D - Enzymes and Coenzymes"
"D08","D054743","D08.811.913.696.620.682.700.150.125.750","D","D - Enzymes and Coenzymes"
"D08","D056664","D08.811.277.656.224.417","D","D - Enzymes and Coenzymes"
"D08","D054799","D08.811.277.352.640.700.700.562.500","D","D - Enzymes and Coenzymes"
"D08","D054803","D08.811.277.352.640.700.700.562.625","D","D - Enzymes and Coenzymes"
"D08","D051096","D08.811.913.696.620.682.725.400.087","D","D - Enzymes and Coenzymes"
"D08","D051306","D08.811.913.477.700.550","D","D - Enzymes and Coenzymes"
"D08","D019749","D08.811.399.475.800","D","D - Enzymes and Coenzymes"
"D08","D050547","D08.811.600.710.374.875","D","D - Enzymes and Coenzymes"
"D08","D019748","D08.811.399.475.400","D","D - Enzymes and Coenzymes"
"D08","D007339","D08.811.277.656.675.374.300","D","D - Enzymes and Coenzymes"
"D08","D013108","D08.811.277.352.640.750","D","D - Enzymes and Coenzymes"
"D08","D007339","D08.811.277.656.300.480.300","D","D - Enzymes and Coenzymes"
"D08","D052283","D08.811.913.696.640.150.875","D","D - Enzymes and Coenzymes"
"D08","D045522","D08.811.739","D","D - Enzymes and Coenzymes"
"D08","D050644","D08.811.682.657.163.843","D","D - Enzymes and Coenzymes"
"D08","D009565","D08.811.682.655.500","D","D - Enzymes and Coenzymes"
"D08","D017868","D08.811.913.696.620.682.700.150.125","D","D - Enzymes and Coenzymes"
"D08","D050605","D08.811.682.657.163.812","D","D - Enzymes and Coenzymes"
"D08","D000070818","D08.811.913.696.620.682.725.400.005","D","D - Enzymes and Coenzymes"
"D08","D010959","D08.811.277.656.300.760.875","D","D - Enzymes and Coenzymes"
"D08","D002222","D08.811.464.259.350","D","D - Enzymes and Coenzymes"
"D08","D015923","D08.811.277.300.280","D","D - Enzymes and Coenzymes"
"D08","D064429","D08.811.913.050.134.029.500","D","D - Enzymes and Coenzymes"
"D08","D043205","D08.811.682.047.436.174.300","D","D - Enzymes and Coenzymes"
"D08","D008995","D08.811.682.664.750","D","D - Enzymes and Coenzymes"
"D08","D043205","D08.811.682.047.820.100.300","D","D - Enzymes and Coenzymes"
"D08","D000228","D08.811.913.400.725.100","D","D - Enzymes and Coenzymes"
"D08","D054648","D08.811.277.352.650.625.706","D","D - Enzymes and Coenzymes"
"D08","D013884","D08.811.913.817.500.500","D","D - Enzymes and Coenzymes"
"D08","D057065","D08.811.277.656.300.065","D","D - Enzymes and Coenzymes"
"D08","D002401","D08.811.277.656.224.125","D","D - Enzymes and Coenzymes"
"D08","D001191","D08.811.913.050.134.138","D","D - Enzymes and Coenzymes"
"D08","D013880","D08.811.682.667.750","D","D - Enzymes and Coenzymes"
"D08","D056524","D08.811.600.620.887","D","D - Enzymes and Coenzymes"
"D08","D043222","D08.811.277.352.897.850","D","D - Enzymes and Coenzymes"
"D08","D056545","D08.811.277.087.520.200","D","D - Enzymes and Coenzymes"
"D08","D050895","D08.811.682.655.500.200","D","D - Enzymes and Coenzymes"
"D08","D002790","D08.811.682.690.708.170.915.200","D","D - Enzymes and Coenzymes"
"D08","D013820","D08.811.277.656.300.480.827","D","D - Enzymes and Coenzymes"
"D08","D050536","D08.811.682.047.820.293","D","D - Enzymes and Coenzymes"
"D08","D043266","D08.811.277.352.827.070.625","D","D - Enzymes and Coenzymes"
"D08","D020823","D08.811.277.040.330.300.400.100.100","D","D - Enzymes and Coenzymes"
"D08","D014451","D08.211.935","D","D - Enzymes and Coenzymes"
"D08","D056663","D08.811.277.656.224.425","D","D - Enzymes and Coenzymes"
"D08","D000070976","D08.811.277.040.025.215.250","D","D - Enzymes and Coenzymes"
"D08","D050918","D08.811.913.555.500.712","D","D - Enzymes and Coenzymes"
"D08","D011543","D08.811.277.352.100.170.710","D","D - Enzymes and Coenzymes"
"D08","D043303","D08.811.277.352.660.500","D","D - Enzymes and Coenzymes"
"D08","D054769","D08.811.913.696.620.682.700.364.049.200","D","D - Enzymes and Coenzymes"
"D08","D000072474","D08.811.682.690.708.170.890","D","D - Enzymes and Coenzymes"
"D08","D009601","D08.811.682.655","D","D - Enzymes and Coenzymes"
"D08","D010088","D08.811.682","D","D - Enzymes and Coenzymes"
"D08","D010770","D08.811.913.696","D","D - Enzymes and Coenzymes"
"D08","D007931","D08.811.277.656.350.100.511","D","D - Enzymes and Coenzymes"
"D08","D001204","D08.811.682.180","D","D - Enzymes and Coenzymes"
"D08","D004800","D08.811.180","D","D - Enzymes and Coenzymes"
"D08","D000072478","D08.244.453.487","D","D - Enzymes and Coenzymes"
"D08","D000070820","D08.811.913.696.620.682.725.400.005.750","D","D - Enzymes and Coenzymes"
"D08","D000071137","D08.811.913.400.725.115.690.420","D","D - Enzymes and Coenzymes"
"D08","D054645","D08.811.277.352.650.625.687","D","D - Enzymes and Coenzymes"
"D08","D012696","D08.811.913.555.400.500","D","D - Enzymes and Coenzymes"
"D08","D048670","D08.811.913.696.620.682.700.565.400","D","D - Enzymes and Coenzymes"
"D08","D020813","D08.811.913.696.620.682.725.400.700","D","D - Enzymes and Coenzymes"
"D08","D019389","D08.244.453.491.372","D","D - Enzymes and Coenzymes"
"D08","D044502","D08.811.277.450.430.099.750","D","D - Enzymes and Coenzymes"
"D08","D034285","D08.811.277.040.330.200.200","D","D - Enzymes and Coenzymes"
"D08","D051279","D08.811.913.477.700.850","D","D - Enzymes and Coenzymes"
"D08","D020696","D08.811.277.040.330.300.400.400.200","D","D - Enzymes and Coenzymes"
"D08","D043382","D08.811.277.450.430.099.500","D","D - Enzymes and Coenzymes"
"D08","D063994","D08.811.682.047.820.150.207.500","D","D - Enzymes and Coenzymes"
"D08","D063994","D08.811.641.781","D","D - Enzymes and Coenzymes"
"D08","D006593","D08.811.913.696.620.300","D","D - Enzymes and Coenzymes"
"D08","D043402","D08.811.277.656.224.062","D","D - Enzymes and Coenzymes"
"D08","D050960","D08.811.913.555.400.100","D","D - Enzymes and Coenzymes"
"D08","D044902","D08.811.277.450.625.750","D","D - Enzymes and Coenzymes"
"D08","D011494","D08.811.913.696.620.682","D","D - Enzymes and Coenzymes"
"D08","D001219","D08.811.913.477.700.225","D","D - Enzymes and Coenzymes"
"D08","D011623","D08.811.277.656.350.245.280","D","D - Enzymes and Coenzymes"
"D08","D065729","D08.811.682.690.708.170.450.500.500","D","D - Enzymes and Coenzymes"
"D08","D017027","D08.811.277.352.650.775","D","D - Enzymes and Coenzymes"
"D08","D004156","D08.811.682.690.708.125","D","D - Enzymes and Coenzymes"
"D08","D000121","D08.811.913.555.500.100","D","D - Enzymes and Coenzymes"
"D08","D042925","D08.811.913.696.620.682.700.626","D","D - Enzymes and Coenzymes"
"D08","D042926","D08.244.453.870.500","D","D - Enzymes and Coenzymes"
"D08","D019751","D08.811.399.520","D","D - Enzymes and Coenzymes"
"D08","D011375","D08.811.682.047.436.350.700","D","D - Enzymes and Coenzymes"
"D08","D018819","D08.811.277.656.350.350.126","D","D - Enzymes and Coenzymes"
"D08","D054505","D08.811.277.352.100.680.750.937.750.775","D","D - Enzymes and Coenzymes"
"D08","D050899","D08.811.682.655.249","D","D - Enzymes and Coenzymes"
"D08","D050898","D08.811.682.655.750.500","D","D - Enzymes and Coenzymes"
"D08","D054890","D08.811.682.047.820.196.500.099","D","D - Enzymes and Coenzymes"
"D08","D064199","D08.811.464.938.750.092.998","D","D - Enzymes and Coenzymes"
"D08","D011416","D08.811.277.656.959.350.200","D","D - Enzymes and Coenzymes"
"D08","D020689","D08.811.277.656.350","D","D - Enzymes and Coenzymes"
"D08","D045664","D08.811.277.656.300.760.640","D","D - Enzymes and Coenzymes"
"D08","D050548","D08.811.682.690.416.277","D","D - Enzymes and Coenzymes"
"D08","D000072198","D08.811.277.656.675.374.102.375","D","D - Enzymes and Coenzymes"
"D08","D051360","D08.811.913.696.620.682.700.646.500.500.500","D","D - Enzymes and Coenzymes"
"D08","D009699","D08.811.277.450.430","D","D - Enzymes and Coenzymes"
"D08","D005294","D08.811.520.500","D","D - Enzymes and Coenzymes"
"D08","D018995","D08.811.277.040.025.193.750.249","D","D - Enzymes and Coenzymes"
"D08","D015660","D08.811.682.690.708.170.010.024","D","D - Enzymes and Coenzymes"
"D08","D065633","D08.244.453.005.500","D","D - Enzymes and Coenzymes"
"D08","D004792","D08.622","D","D - Enzymes and Coenzymes"
"D08","D019731","D08.811.464.259","D","D - Enzymes and Coenzymes"
"D08","D019389","D08.811.682.690.708.170.450.368","D","D - Enzymes and Coenzymes"
"D08","D043525","D08.811.277.151.486.625","D","D - Enzymes and Coenzymes"
"D08","D020761","D08.811.277.040.330.300.400.400.025","D","D - Enzymes and Coenzymes"
"D08","D021984","D08.811.399.325.500.400.300.500","D","D - Enzymes and Coenzymes"
"D08","D046988","D08.811.277.656.918","D","D - Enzymes and Coenzymes"
"D08","D014442","D08.811.682.690.708.125.500","D","D - Enzymes and Coenzymes"
"D08","D053504","D08.811.277.656.300.480.525.300","D","D - Enzymes and Coenzymes"
"D08","D038501","D08.811.913.400.725.115.690.840","D","D - Enzymes and Coenzymes"
"D08","D050606","D08.811.277.656.959.350.501","D","D - Enzymes and Coenzymes"
"D08","D019001","D08.811.682.664.500.772","D","D - Enzymes and Coenzymes"
"D08","D020799","D08.811.277.352.100.400.745","D","D - Enzymes and Coenzymes"
"D08","D053804","D08.811.277.656.959.350.397","D","D - Enzymes and Coenzymes"
"D08","D014559","D08.811.520.241.300.900","D","D - Enzymes and Coenzymes"
"D08","D060565","D08.811.277.352.700.350.810.500","D","D - Enzymes and Coenzymes"
"D08","D048371","D08.811.913.696.620.682.700.565.300","D","D - Enzymes and Coenzymes"
"D08","D057265","D08.811.913.555.500.350.100.750","D","D - Enzymes and Coenzymes"
"D08","D056663","D08.811.277.656.262.249","D","D - Enzymes and Coenzymes"
"D08","D014450","D08.811.600.250.875.500","D","D - Enzymes and Coenzymes"
"D08","D043603","D08.811.520.241.225","D","D - Enzymes and Coenzymes"
"D08","D051080","D08.811.913.050.170","D","D - Enzymes and Coenzymes"
"D08","D000072622","D08.811.399.325.500.400.300.750","D","D - Enzymes and Coenzymes"
"D08","D051357","D08.811.913.696.620.682.700.646.500.750","D","D - Enzymes and Coenzymes"
"D08","D056464","D08.811.600.795.200","D","D - Enzymes and Coenzymes"
"D08","D064126","D08.811.399.340.186.300","D","D - Enzymes and Coenzymes"
"D08","D014367","D08.811.600.896","D","D - Enzymes and Coenzymes"
"D08","D000106","D08.811.464.267.500.200","D","D - Enzymes and Coenzymes"
"D08","D002798","D08.811.913.696.900.200","D","D - Enzymes and Coenzymes"
"D08","D007931","D08.811.277.656.350.555.700","D","D - Enzymes and Coenzymes"
"D08","D000135","D08.811.277.352.650.025","D","D - Enzymes and Coenzymes"
"D08","D010736","D08.811.399.520.750.700","D","D - Enzymes and Coenzymes"
"D08","D052279","D08.811.913.696.640.150.625","D","D - Enzymes and Coenzymes"
"D08","D000176","D08.811.277.656.959.350.030","D","D - Enzymes and Coenzymes"
"D08","D001189","D08.244.453.005","D","D - Enzymes and Coenzymes"
"D08","D011402","D08.811.277.656.675.374.680","D","D - Enzymes and Coenzymes"
"D08","D010711","D08.811.277.352.650.620","D","D - Enzymes and Coenzymes"
"D08","D000429","D08.811.682.047","D","D - Enzymes and Coenzymes"
"D08","D014198","D08.811.277.450.329.865","D","D - Enzymes and Coenzymes"
"D08","D001189","D08.811.682.690.708.170.010","D","D - Enzymes and Coenzymes"
"D08","D017766","D08.811.277.040","D","D - Enzymes and Coenzymes"
"D08","D064429","D08.811.913.050.170.500","D","D - Enzymes and Coenzymes"
"D08","D043203","D08.811.277.352.100.680.750.937.249","D","D - Enzymes and Coenzymes"
"D08","D002786","D08.811.682.690.708.170.425.250","D","D - Enzymes and Coenzymes"
"D08","D002786","D08.811.682.690.708.170.915.212","D","D - Enzymes and Coenzymes"
"D08","D002402","D08.811.277.656.074.500.180","D","D - Enzymes and Coenzymes"
"D08","D002402","D08.811.277.656.224.187","D","D - Enzymes and Coenzymes"
"D08","D000072467","D08.244.453.491","D","D - Enzymes and Coenzymes"
"D08","D054465","D08.811.277.352.100.680.750.937.300.500","D","D - Enzymes and Coenzymes"
"D08","D006637","D08.811.913.555.500.500","D","D - Enzymes and Coenzymes"
"D08","D006004","D08.811.913.400.450.460.350","D","D - Enzymes and Coenzymes"
"D08","D006004","D08.811.277.450.420.450","D","D - Enzymes and Coenzymes"
"D08","D002789","D08.811.682.047.436.350.150","D","D - Enzymes and Coenzymes"
"D08","D007068","D08.811.277.450.560","D","D - Enzymes and Coenzymes"
"D08","D013820","D08.811.277.656.675.374.827","D","D - Enzymes and Coenzymes"
"D08","D051027","D08.811.913.555.400.625","D","D - Enzymes and Coenzymes"
"D08","D060387","D08.811.682.732.165","D","D - Enzymes and Coenzymes"
"D08","D025782","D08.811.682.047.820.150.415.750","D","D - Enzymes and Coenzymes"
"D08","D056564","D08.811.277.087.520.200.650.100","D","D - Enzymes and Coenzymes"
"D08","D043265","D08.811.520.650.800","D","D - Enzymes and Coenzymes"
"D08","D019753","D08.811.399.430","D","D - Enzymes and Coenzymes"
"D08","D000214","D08.211.211.300","D","D - Enzymes and Coenzymes"
"D08","D010730","D08.811.520.224.125.650","D","D - Enzymes and Coenzymes"
"D08","D009097","D08.811.600","D","D - Enzymes and Coenzymes"
"D08","D008316","D08.211.211.300.500","D","D - Enzymes and Coenzymes"
"D08","D019746","D08.811.399.475","D","D - Enzymes and Coenzymes"
"D08","D051358","D08.811.913.696.620.682.700.646.500.875","D","D - Enzymes and Coenzymes"
"D08","D042966","D08.811.682.608.191.237","D","D - Enzymes and Coenzymes"
"D08","D020794","D08.811.913.696.620.682.725.400","D","D - Enzymes and Coenzymes"
"D08","D009713","D08.811.913.696.445","D","D - Enzymes and Coenzymes"
"D08","D044385","D08.811.277.040.330.300.200.100","D","D - Enzymes and Coenzymes"
"D08","D004248","D08.811.913.555.500.350.100.500","D","D - Enzymes and Coenzymes"
"D08","D064429","D08.811.682.047.820.196.500","D","D - Enzymes and Coenzymes"
"D08","D045683","D08.811.277.656.300.760.353","D","D - Enzymes and Coenzymes"
"D08","D063991","D08.811.913.050.080.249","D","D - Enzymes and Coenzymes"
"D08","D006655","D08.811.277.087.520","D","D - Enzymes and Coenzymes"
"D08","D020691","D08.811.277.040.330.300.400.400","D","D - Enzymes and Coenzymes"
"D08","D044842","D08.811.464.938.750.750.500","D","D - Enzymes and Coenzymes"
"D08","D044843","D08.811.464.938.750.750","D","D - Enzymes and Coenzymes"
"D08","D020059","D08.811.277.656.074.500.185","D","D - Enzymes and Coenzymes"
"D08","D020725","D08.811.277.040.330.300.400.450","D","D - Enzymes and Coenzymes"
"D08","D053515","D08.811.277.656.675.374.525.300.875","D","D - Enzymes and Coenzymes"
"D08","D010170","D08.811.277.352.897.700","D","D - Enzymes and Coenzymes"
"D08","D024743","D08.811.277.040.025.193.750.750.124.249","D","D - Enzymes and Coenzymes"
"D08","D019362","D08.811.682.690.708.170.010.550","D","D - Enzymes and Coenzymes"
